date,hour,min,sec,Temperature,pH,Turbidity
17,23,27,22,18.74,8.3,217
17,23,28,17,18.71,8.29,217
17,23,29,12,18.72,8.29,217
17,23,30,7,18.7,8.29,217
17,23,31,1,18.67,8.29,217
17,23,31,56,18.65,8.29,217
17,23,32,51,18.63,8.29,217
17,23,33,46,18.63,8.29,217
17,23,34,41,18.63,8.29,217
17,23,35,36,18.63,8.29,217
17,23,36,30,18.6,8.29,217
17,23,37,25,18.58,8.28,217
17,23,38,20,18.6,8.28,217
17,23,39,15,18.6,8.28,217
17,23,40,10,18.61,8.28,217
17,23,41,5,18.61,8.28,217
17,23,41,59,18.59,8.28,217
17,23,42,54,18.6,8.28,217
17,23,43,49,18.62,8.28,217
17,23,44,45,18.6,8.28,217
17,23,45,40,18.6,8.27,217
17,23,46,35,18.61,8.27,217
17,23,47,30,18.58,8.27,217
17,23,48,24,18.56,8.27,217
17,23,49,19,18.56,8.27,217
17,23,50,14,18.57,8.27,217
17,23,51,9,18.57,8.27,217
17,23,52,4,18.58,8.27,217
17,23,52,58,18.56,8.27,217
17,23,53,53,18.55,8.27,217
17,23,54,48,18.56,8.27,217
17,23,55,43,18.56,8.26,217
17,23,56,38,18.56,8.26,217
17,23,57,33,18.56,8.26,217
17,23,58,27,18.55,8.26,217
17,23,59,22,18.56,8.26,217
18,0,0,17,18.58,8.26,217
18,0,1,12,18.56,8.26,217
18,0,2,7,18.54,8.26,217
18,0,3,2,18.53,8.26,217
18,0,3,56,18.52,8.26,217
18,0,4,51,18.53,8.26,217
18,0,5,46,18.55,8.26,217
18,0,6,41,18.56,8.26,217
18,0,7,36,18.55,8.26,217
18,0,8,31,18.54,8.25,216
18,0,9,26,18.55,8.25,216
18,0,10,20,18.52,8.25,216
18,0,11,15,18.5,8.25,216
18,0,12,10,18.48,8.25,216
18,0,13,5,18.46,8.25,216
18,0,14,0,18.44,8.25,216
18,0,14,55,18.45,8.25,216
18,0,15,50,18.46,8.25,216
18,0,16,44,18.45,8.25,216
18,0,17,39,18.44,8.25,216
18,0,18,34,18.44,8.25,216
18,0,19,29,18.42,8.25,216
18,0,20,24,18.39,8.25,216
18,0,21,19,18.39,8.25,216
18,0,22,14,18.39,8.25,216
18,0,23,8,18.41,8.25,216
18,0,24,3,18.38,8.25,216
18,0,24,58,18.39,8.25,216
18,0,25,53,18.4,8.25,216
18,0,26,48,18.39,8.25,216
18,0,27,43,18.39,8.24,216
18,0,28,38,18.36,8.24,216
18,0,29,32,18.35,8.24,216
18,0,30,27,18.34,8.24,216
18,0,31,22,18.36,8.24,216
18,0,32,17,18.33,8.24,216
18,0,33,12,18.33,8.24,216
18,0,34,7,18.35,8.24,216
18,0,35,2,18.34,8.24,216
18,0,35,57,18.35,8.24,216
18,0,36,51,18.34,8.24,216
18,0,37,46,18.36,8.24,216
18,0,38,41,18.36,8.24,216
18,0,39,36,18.37,8.24,216
18,0,40,31,18.36,8.24,216
18,0,41,26,18.38,8.24,216
18,0,42,21,18.39,8.24,216
18,0,43,15,18.4,8.24,216
18,0,44,10,18.38,8.24,216
18,0,45,5,18.37,8.24,216
18,0,46,0,18.36,8.24,216
18,0,46,55,18.35,8.24,216
18,0,47,50,18.35,8.24,216
18,0,48,45,18.35,8.24,216
18,0,49,39,18.34,8.24,216
18,0,50,34,18.32,8.24,216
18,0,51,29,18.3,8.24,216
18,0,52,24,18.27,8.24,216
18,0,53,19,18.27,8.24,216
18,0,54,14,18.28,8.24,216
18,0,55,9,18.29,8.24,216
18,0,56,3,18.27,8.24,216
18,0,56,58,18.27,8.24,216
18,0,57,53,18.26,8.24,216
18,0,58,48,18.28,8.24,216
18,0,59,43,18.28,8.24,216
18,1,0,38,18.26,8.24,216
18,1,1,33,18.25,8.24,216
18,1,2,27,18.26,8.24,216
18,1,3,22,18.25,8.24,216
18,1,4,17,18.25,8.24,216
18,1,5,12,18.26,8.24,216
18,1,6,7,18.25,8.24,216
18,1,7,2,18.26,8.24,216
18,1,7,56,18.27,8.24,216
18,1,8,51,18.27,8.24,216
18,1,9,46,18.28,8.24,216
18,1,10,41,18.26,8.24,216
18,1,11,36,18.24,8.24,216
18,1,12,31,18.25,8.24,216
18,1,13,26,18.25,8.24,216
18,1,14,21,18.26,8.24,215
18,1,15,15,18.22,8.24,215
18,1,16,10,18.23,8.24,215
18,1,17,5,18.25,8.24,215
18,1,18,0,18.22,8.24,215
18,1,18,55,18.21,8.24,215
18,1,19,50,18.21,8.24,215
18,1,20,45,18.2,8.24,215
18,1,21,40,18.17,8.24,215
18,1,22,34,18.15,8.24,215
18,1,23,29,18.13,8.24,215
18,1,24,24,18.12,8.24,215
18,1,25,19,18.14,8.24,215
18,1,26,14,18.15,8.24,215
18,1,27,9,18.14,8.24,215
18,1,28,3,18.13,8.24,215
18,1,28,58,18.1,8.24,215
18,1,29,53,18.11,8.24,215
18,1,30,48,18.13,8.24,215
18,1,31,43,18.11,8.24,215
18,1,32,38,18.12,8.24,215
18,1,33,33,18.1,8.24,215
18,1,34,28,18.09,8.24,215
18,1,35,22,18.1,8.24,215
18,1,36,17,18.09,8.24,215
18,1,37,12,18.06,8.24,215
18,1,38,7,18.08,8.24,215
18,1,39,2,18.06,8.24,215
18,1,39,57,18.06,8.24,215
18,1,40,52,18.08,8.24,215
18,1,41,46,18.1,8.24,215
18,1,42,41,18.09,8.24,215
18,1,43,36,18.07,8.24,215
18,1,44,31,18.08,8.24,215
18,1,45,26,18.07,8.24,215
18,1,46,21,18.06,8.24,215
18,1,47,16,18.06,8.24,215
18,1,48,11,18.07,8.24,215
18,1,49,5,18.06,8.24,215
18,1,50,0,18.08,8.24,215
18,1,50,55,18.06,8.24,215
18,1,51,50,18.05,8.24,215
18,1,52,45,18.03,8.24,215
18,1,53,40,18.03,8.24,215
18,1,54,35,18.03,8.24,215
18,1,55,30,18.05,8.24,215
18,1,56,25,18.03,8.24,215
18,1,57,19,18.04,8.24,215
18,1,58,14,18.03,8.25,215
18,1,59,9,18.04,8.25,215
18,2,0,4,18.04,8.25,215
18,2,0,59,18.03,8.25,215
18,2,1,54,18.03,8.25,215
18,2,2,48,18.05,8.25,215
18,2,3,43,18.04,8.25,215
18,2,4,38,18.06,8.25,215
18,2,5,33,18.03,8.25,215
18,2,6,28,18.01,8.25,215
18,2,7,24,17.98,8.25,215
18,2,8,18,18,8.25,215
18,2,9,13,18,8.25,215
18,2,10,8,17.98,8.25,215
18,2,11,3,18,8.25,215
18,2,11,58,18.02,8.25,215
18,2,12,53,18.03,8.25,215
18,2,13,47,18.05,8.25,215
18,2,14,42,18.05,8.25,215
18,2,15,37,18.06,8.25,215
18,2,16,32,18.05,8.25,215
18,2,17,27,18.05,8.25,215
18,2,18,22,18.07,8.25,215
18,2,19,17,18.09,8.25,215
18,2,20,12,18.06,8.25,215
18,2,21,7,18.07,8.25,215
18,2,22,1,18.05,8.25,215
18,2,22,56,18.05,8.25,215
18,2,23,51,18.06,8.25,215
18,2,24,46,18.04,8.25,215
18,2,25,41,18.06,8.25,215
18,2,26,36,18.08,8.25,215
18,2,27,30,18.06,8.25,215
18,2,28,25,18.06,8.25,215
18,2,29,20,18.07,8.26,215
18,2,30,15,18.08,8.26,214
18,2,31,10,18.08,8.26,214
18,2,32,5,18.09,8.26,214
18,2,33,0,18.1,8.26,214
18,2,33,54,18.12,8.26,214
18,2,34,49,18.15,8.26,214
18,2,35,44,18.17,8.26,214
18,2,36,39,18.15,8.26,214
18,2,37,34,18.17,8.26,214
18,2,38,29,18.15,8.26,214
18,2,39,24,18.13,8.26,214
18,2,40,18,18.11,8.26,214
18,2,41,13,18.1,8.26,214
18,2,42,8,18.08,8.26,214
18,2,43,3,18.07,8.26,214
18,2,43,58,18.07,8.26,214
18,2,44,53,18.08,8.26,214
18,2,45,48,18.07,8.26,214
18,2,46,43,18.1,8.26,214
18,2,47,37,18.11,8.26,214
18,2,48,32,18.13,8.26,214
18,2,49,27,18.15,8.26,214
18,2,50,22,18.13,8.26,214
18,2,51,17,18.12,8.26,214
18,2,52,12,18.11,8.27,214
18,2,53,6,18.11,8.27,214
18,2,54,1,18.12,8.27,214
18,2,54,56,18.12,8.27,214
18,2,55,51,18.15,8.27,214
18,2,56,46,18.14,8.27,214
18,2,57,41,18.13,8.27,214
18,2,58,36,18.12,8.27,214
18,2,59,31,18.13,8.27,214
18,3,0,25,18.15,8.27,214
18,3,1,20,18.16,8.27,214
18,3,2,15,18.18,8.27,214
18,3,3,10,18.19,8.27,214
18,3,4,5,18.17,8.27,214
18,3,5,0,18.17,8.27,214
18,3,5,55,18.16,8.27,214
18,3,6,50,18.17,8.27,214
18,3,7,44,18.19,8.27,214
18,3,8,39,18.17,8.27,214
18,3,9,34,18.16,8.27,214
18,3,10,29,18.17,8.28,214
18,3,11,24,18.19,8.28,214
18,3,12,19,18.21,8.28,214
18,3,13,14,18.21,8.28,214
18,3,14,8,18.22,8.28,214
18,3,15,3,18.24,8.28,214
18,3,15,58,18.26,8.28,214
18,3,16,56,18.26,8.28,214
18,3,17,51,18.26,8.28,214
18,3,18,46,18.27,8.28,214
18,3,19,41,18.26,8.28,214
18,3,20,36,18.28,8.28,214
18,3,21,31,18.27,8.28,214
18,3,22,25,18.29,8.28,214
18,3,23,20,18.28,8.28,214
18,3,24,15,18.31,8.28,214
18,3,25,10,18.3,8.29,214
18,3,26,5,18.32,8.29,214
18,3,27,0,18.34,8.29,214
18,3,27,55,18.34,8.29,214
18,3,28,49,18.36,8.29,214
18,3,29,44,18.36,8.29,214
18,3,30,39,18.39,8.29,214
18,3,31,34,18.41,8.29,214
18,3,32,29,18.42,8.29,214
18,3,33,24,18.42,8.29,214
18,3,34,19,18.44,8.29,214
18,3,35,14,18.44,8.29,214
18,3,36,9,18.46,8.29,214
18,3,37,3,18.44,8.29,214
18,3,37,58,18.44,8.29,214
18,3,38,53,18.46,8.3,214
18,3,39,48,18.48,8.3,214
18,3,40,43,18.49,8.3,214
18,3,41,38,18.47,8.3,214
18,3,42,33,18.49,8.3,213
18,3,45,17,18.49,8.3,213
18,3,46,12,18.47,8.3,213
18,3,47,7,18.48,8.3,213
18,3,48,2,18.47,8.3,213
18,3,48,57,18.47,8.3,213
18,3,49,52,18.49,8.3,213
18,3,50,47,18.48,8.3,213
18,3,52,37,18.49,8.31,213
18,3,53,31,18.48,8.31,213
18,3,54,26,18.46,8.31,213
18,3,55,21,18.46,8.31,213
18,3,56,16,18.47,8.31,213
18,3,58,6,18.49,8.31,213
18,3,59,1,18.51,8.31,213
18,3,59,56,18.51,8.31,213
18,4,0,50,18.51,8.31,213
18,4,1,45,18.5,8.31,213
18,4,3,35,18.51,8.31,213
18,4,6,23,18.51,8.32,213
18,4,8,13,18.52,8.32,213
18,4,9,8,18.51,8.32,213
18,4,10,3,18.52,8.32,213
18,4,11,1,18.55,8.32,213
18,4,11,56,18.58,8.32,213
18,4,12,50,18.57,8.32,213
18,4,13,45,18.59,8.32,213
18,4,14,40,18.6,8.32,213
18,4,15,35,18.62,8.32,213
18,4,16,30,18.63,8.32,213
18,4,17,25,18.63,8.31,213
18,4,18,20,18.65,8.31,213
18,4,19,15,18.65,8.31,213
18,4,20,10,18.64,8.31,213
18,4,21,4,18.66,8.31,213
18,4,21,59,18.67,8.31,213
18,4,22,54,18.7,8.31,213
18,4,23,49,18.74,8.31,213
18,4,24,44,18.76,8.31,213
18,4,25,41,18.79,8.3,213
18,4,26,35,18.82,8.3,213
18,4,27,30,18.82,8.3,213
18,4,28,26,18.85,8.29,213
18,4,29,21,18.89,8.29,213
18,4,30,16,18.92,8.29,213
18,4,31,11,18.93,8.28,213
18,4,32,6,18.96,8.28,213
18,4,33,0,18.97,8.28,213
18,4,33,55,18.97,8.27,213
18,4,34,50,18.96,8.27,213
18,4,35,45,18.99,8.27,213
18,4,36,40,19.03,8.27,213
18,4,37,35,19.03,8.26,213
18,4,38,31,19.03,8.26,213
18,4,39,26,19.07,8.26,213
18,4,40,21,19.09,8.25,213
18,4,41,16,19.09,8.25,213
18,4,42,11,19.11,8.24,213
18,4,43,5,19.15,8.24,213
18,4,44,0,19.18,8.24,213
18,4,44,55,19.22,8.23,213
18,4,45,50,19.24,8.23,213
18,4,46,45,19.24,8.23,213
18,4,47,41,19.29,8.22,213
18,4,48,36,19.31,8.22,213
18,4,49,31,19.35,8.21,213
18,4,50,26,19.39,8.21,213
18,4,51,21,19.4,8.2,213
18,4,52,16,19.42,8.2,213
18,4,53,10,19.46,8.19,213
18,4,54,5,19.45,8.19,213
18,4,55,0,19.47,8.18,213
18,4,55,55,19.5,8.18,213
18,4,56,50,19.54,8.17,213
18,4,57,45,19.58,8.17,213
18,4,58,40,19.62,8.16,213
18,4,59,35,19.65,8.16,213
18,5,0,30,19.67,8.15,213
18,5,1,25,19.69,8.15,213
18,5,2,20,19.7,8.14,213
18,5,3,15,19.73,8.13,213
18,5,4,10,19.76,8.13,213
18,5,5,5,19.81,8.12,213
18,5,6,0,19.81,8.12,213
18,5,6,55,19.81,8.11,213
18,5,7,50,19.82,8.1,213
18,5,8,45,19.83,8.1,213
18,5,9,40,19.88,8.09,213
18,5,10,35,19.9,8.08,213
18,5,11,30,19.93,8.08,213
18,5,12,25,19.96,8.07,213
18,5,13,20,19.99,8.07,213
18,5,14,16,20.02,8.06,213
18,5,15,11,20.05,8.05,213
18,5,16,6,20.07,8.05,213
18,5,17,1,20.08,8.04,213
18,5,17,56,20.12,8.03,213
18,5,18,51,20.13,8.03,213
18,5,19,45,20.16,8.02,213
18,5,20,40,20.16,8.02,213
18,5,21,36,20.17,8.01,213
18,5,22,32,20.22,8,213
18,5,23,26,20.23,8,213
18,5,24,23,20.24,7.99,213
18,5,25,19,20.28,7.99,213
18,5,26,14,20.31,7.98,213
18,5,27,9,20.36,7.97,213
18,5,28,3,20.37,7.97,213
18,5,28,58,20.42,7.96,213
18,5,29,53,20.46,7.96,213
18,5,30,49,20.5,7.95,213
18,5,31,45,20.52,7.95,213
18,5,32,40,20.54,7.94,213
18,5,33,36,20.54,7.94,213
18,5,34,32,20.58,7.93,213
18,5,35,27,20.6,7.92,213
18,5,36,23,20.65,7.92,213
18,5,37,18,20.68,7.91,213
18,5,38,13,20.73,7.91,213
18,5,39,11,20.77,7.9,213
18,5,40,5,20.77,7.9,213
18,5,41,0,20.79,7.9,213
18,5,41,55,20.8,7.89,213
18,5,42,50,20.82,7.89,213
18,5,43,45,20.86,7.88,213
18,5,44,40,20.88,7.88,213
18,5,45,35,20.89,7.87,213
18,5,46,30,20.91,7.87,213
18,5,47,24,20.92,7.87,213
18,5,48,19,20.95,7.86,213
18,5,49,14,20.98,7.86,213
18,5,50,9,20.98,7.86,213
18,5,51,5,21,7.85,213
18,5,52,0,21.01,7.85,213
18,5,52,55,21.03,7.85,213
18,5,53,50,21.03,7.85,213
18,5,54,45,21.05,7.84,213
18,5,55,40,21.1,7.84,213
18,5,56,35,21.15,7.84,213
18,5,57,29,21.17,7.84,213
18,5,58,27,21.2,7.83,213
18,5,59,22,21.21,7.83,213
18,6,0,17,21.22,7.83,212
18,6,1,12,21.25,7.83,212
18,6,2,7,21.26,7.83,212
18,6,3,1,21.27,7.82,212
18,6,3,56,21.31,7.82,212
18,6,4,51,21.34,7.82,212
18,6,5,46,21.34,7.82,212
18,6,6,41,21.35,7.82,212
18,6,7,36,21.37,7.82,212
18,6,8,31,21.38,7.82,212
18,6,9,27,21.42,7.81,212
18,6,10,22,21.44,7.81,212
18,6,11,17,21.48,7.81,212
18,6,12,12,21.5,7.81,212
18,6,13,6,21.52,7.81,212
18,6,14,1,21.56,7.81,212
18,6,14,56,21.59,7.81,212
18,6,15,51,21.59,7.8,212
18,6,16,47,21.59,7.8,212
18,6,17,42,21.6,7.8,212
18,6,18,37,21.6,7.8,212
18,6,19,32,21.6,7.8,212
18,6,20,27,21.62,7.8,212
18,6,21,22,21.62,7.79,212
18,6,22,16,21.62,7.79,212
18,6,23,11,21.66,7.79,212
18,6,24,6,21.67,7.79,212
18,6,25,4,21.69,7.79,212
18,6,25,59,21.69,7.78,212
18,6,26,54,21.7,7.78,212
18,6,27,49,21.74,7.78,212
18,6,28,45,21.75,7.78,212
18,6,29,41,21.77,7.77,212
18,6,30,36,21.77,7.77,212
18,6,31,31,21.79,7.77,212
18,6,32,26,21.8,7.77,212
18,6,33,21,21.84,7.76,212
18,6,34,16,21.86,7.76,212
18,6,35,11,21.87,7.76,212
18,6,36,7,21.91,7.76,212
18,6,37,2,21.92,7.75,212
18,6,37,57,21.96,7.75,212
18,6,38,52,21.97,7.75,212
18,6,39,47,22.01,7.74,212
18,6,40,42,22.03,7.74,212
18,6,41,37,22.05,7.74,212
18,6,42,31,22.05,7.73,212
18,6,43,26,22.05,7.73,212
18,6,44,21,22.06,7.73,212
18,6,45,16,22.06,7.72,212
18,6,46,11,22.06,7.72,212
18,6,47,6,22.07,7.72,212
18,6,48,1,22.1,7.71,212
18,6,48,55,22.11,7.71,212
18,6,49,51,22.15,7.71,212
18,6,50,45,22.2,7.7,212
18,6,51,42,22.21,7.7,212
18,6,52,37,22.22,7.7,212
18,6,53,32,22.26,7.69,212
18,6,54,28,22.29,7.69,212
18,6,55,22,22.32,7.69,212
18,6,56,17,22.35,7.68,212
18,6,57,12,22.39,7.68,212
18,6,58,7,22.43,7.68,211
18,6,59,2,22.47,7.68,211
18,6,59,58,22.48,7.67,211
18,7,0,54,22.5,7.67,211
18,7,1,49,22.51,7.67,211
18,7,2,44,22.52,7.66,211
18,7,3,39,22.52,7.66,211
18,7,4,34,22.53,7.66,211
18,7,5,29,22.57,7.66,211
18,7,6,24,22.6,7.65,211
18,7,7,19,22.62,7.65,211
18,7,8,13,22.62,7.65,211
18,7,9,8,22.63,7.65,211
18,7,10,3,22.67,7.64,211
18,7,10,58,22.69,7.64,211
18,7,11,53,22.69,7.64,211
18,7,12,49,22.7,7.64,211
18,7,13,44,22.73,7.63,211
18,7,14,39,22.73,7.63,211
18,7,15,34,22.76,7.63,211
18,7,16,29,22.77,7.63,211
18,7,17,25,22.77,7.63,211
18,7,18,20,22.8,7.62,211
18,7,19,15,22.83,7.62,211
18,7,20,10,22.83,7.62,211
18,7,21,5,22.87,7.62,211
18,7,22,1,22.87,7.62,211
18,7,22,57,22.9,7.62,211
18,7,23,53,22.91,7.61,211
18,7,24,47,22.92,7.61,211
18,7,25,42,22.93,7.61,211
18,7,26,37,22.94,7.61,211
18,7,27,35,22.94,7.61,211
18,7,28,30,22.97,7.61,211
18,7,29,25,22.99,7.6,211
18,7,30,20,23,7.6,211
18,7,31,15,23.04,7.6,211
18,7,32,10,23.05,7.6,211
18,7,33,4,23.09,7.6,211
18,7,33,59,23.11,7.6,211
18,7,34,54,23.11,7.6,211
18,7,35,49,23.12,7.6,211
18,7,36,44,23.15,7.6,211
18,7,37,39,23.15,7.59,211
18,7,38,34,23.17,7.59,211
18,7,39,29,23.2,7.59,211
18,7,40,24,23.19,7.59,211
18,7,41,20,23.21,7.59,211
18,7,42,15,23.21,7.59,211
18,7,43,10,23.2,7.59,211
18,7,44,5,23.2,7.59,211
18,7,44,59,23.23,7.59,211
18,7,45,54,23.26,7.59,211
18,7,46,49,23.25,7.59,211
18,7,47,44,23.28,7.59,211
18,7,48,40,23.29,7.59,211
18,7,49,35,23.32,7.59,211
18,7,50,30,23.3,7.58,211
18,7,51,26,23.29,7.58,211
18,7,52,21,23.3,7.58,211
18,7,53,16,23.33,7.58,211
18,7,54,11,23.36,7.58,211
18,7,55,6,23.38,7.58,211
18,7,56,1,23.39,7.58,210
18,7,56,56,23.38,7.58,210
18,7,57,52,23.41,7.58,210
18,7,58,47,23.42,7.58,210
18,7,59,42,23.4,7.58,210
18,8,0,37,23.42,7.58,210
18,8,1,32,23.42,7.58,210
18,8,2,26,23.41,7.58,210
18,8,3,21,23.41,7.58,210
18,8,4,16,23.43,7.58,210
18,8,5,11,23.45,7.58,210
18,8,6,6,23.45,7.58,210
18,8,7,1,23.46,7.58,210
18,8,7,55,23.45,7.58,210
18,8,8,50,23.45,7.58,210
18,8,9,45,23.44,7.58,210
18,8,10,41,23.46,7.58,210
18,8,11,36,23.49,7.58,210
18,8,12,31,23.48,7.58,210
18,8,13,26,23.48,7.58,210
18,8,14,22,23.47,7.58,210
18,8,15,17,23.5,7.58,210
18,8,16,12,23.51,7.58,210
18,8,17,7,23.5,7.58,210
18,8,18,2,23.51,7.58,210
18,8,18,56,23.52,7.58,210
18,8,19,51,23.54,7.58,210
18,8,20,46,23.53,7.58,210
18,8,21,41,23.53,7.58,210
18,8,22,36,23.51,7.59,210
18,8,23,31,23.52,7.59,210
18,8,24,26,23.51,7.59,210
18,8,25,21,23.52,7.59,210
18,8,26,15,23.53,7.59,210
18,8,27,10,23.55,7.59,210
18,8,28,5,23.55,7.59,210
18,8,29,0,23.56,7.59,210
18,8,29,55,23.56,7.59,210
18,8,30,50,23.58,7.59,210
18,8,31,56,23.57,7.59,210
18,8,32,51,23.57,7.59,210
18,8,33,46,23.57,7.59,210
18,8,34,42,23.58,7.59,210
18,8,35,37,23.58,7.59,210
18,8,36,32,23.57,7.59,210
18,8,37,27,23.58,7.59,210
18,8,38,21,23.57,7.58,210
18,8,39,16,23.58,7.58,210
18,8,40,11,23.58,7.58,210
18,8,41,6,23.58,7.58,210
18,8,42,1,23.6,7.58,210
18,8,42,56,23.62,7.58,210
18,8,43,51,23.62,7.58,210
18,8,44,46,23.64,7.58,210
18,8,45,41,23.65,7.58,210
18,8,46,37,23.65,7.58,210
18,8,47,33,23.64,7.58,210
18,8,48,28,23.63,7.58,210
18,8,49,23,23.63,7.58,210
18,8,50,18,23.62,7.57,210
18,8,51,13,23.63,7.57,210
18,8,52,9,23.65,7.57,210
18,8,53,4,23.67,7.57,210
18,8,53,59,23.65,7.57,210
18,8,54,54,23.65,7.57,210
18,8,55,49,23.67,7.57,210
18,8,56,44,23.68,7.57,210
18,8,57,39,23.66,7.57,210
18,8,58,34,23.66,7.56,210
18,8,59,28,23.66,7.56,210
18,9,0,24,23.68,7.56,210
18,9,1,20,23.7,7.56,210
18,9,2,15,23.67,7.56,210
18,9,3,10,23.65,7.56,210
18,9,4,4,23.68,7.56,210
18,9,4,59,23.68,7.56,210
18,9,5,56,23.69,7.55,210
18,9,6,50,23.67,7.55,210
18,9,7,47,23.66,7.55,210
18,9,8,42,23.65,7.55,210
18,9,9,37,23.64,7.55,210
18,9,10,33,23.64,7.55,210
18,9,11,24,23.65,7.55,210
18,9,12,19,23.66,7.55,210
18,9,13,14,23.68,7.55,210
18,9,14,9,23.69,7.54,210
18,9,15,4,23.7,7.54,209
18,9,15,58,23.71,7.54,209
18,9,17,1,23.71,7.54,209
18,9,17,56,23.72,7.54,209
18,9,18,52,23.73,7.54,209
18,9,19,47,23.73,7.54,209
18,9,20,42,23.71,7.54,209
18,9,21,38,23.71,7.54,209
18,9,22,33,23.73,7.54,209
18,9,23,28,23.74,7.54,209
18,9,24,23,23.74,7.54,209
18,9,25,18,23.72,7.54,209
18,9,26,15,23.72,7.54,209
18,9,27,10,23.74,7.54,209
18,9,28,6,23.75,7.54,209
18,9,29,1,23.75,7.54,209
18,9,29,56,23.74,7.54,209
18,9,30,51,23.75,7.54,209
18,9,31,46,23.76,7.54,209
18,9,32,41,23.75,7.54,209
18,9,33,36,23.76,7.54,209
18,9,34,30,23.75,7.54,209
18,9,35,25,23.74,7.54,209
18,9,36,20,23.73,7.54,209
18,9,37,15,23.72,7.54,209
